show processes memory location all
Sat Dec 26 05:14:12.216 UTC

node:	node0_4_CPU0


---------------------------------------------------------------------------------
JID      Text(KB)   Data(KB)  Stack(KB) Dynamic(KB) Process                       
68744         376     156236        136           0 libvirtd                      
68726         176        172        136           0 lighttpd                      
68712         152        176        136           0 xinetd                        
68694          24       3464        136           0 klogd                         
68689          36        176        136           0 syslogd                       
68624          44        204        136           0 rpcbind                       
68614         700        428        136           0 sshd                          
68596         396        200        136           0 dbus-daemon                   
68123         156        340        136           0 udevd                         
68087         952        676        136           0 bash                          
68067         952        200        136           0 bash                          
67458           8      15900        136           0 perl                          
67393           8      16024        136           0 perl                          
67344           8      19740        136           0 perl                          
66682         952        452        136           0 sh                            
66651          32        172        136           0 sleep                         
66008         952        732        136           0 bash                          
1             280        336        136           0 init                          

node:	node0_RP0_CPU0


---------------------------------------------------------------------------------
JID      Text(KB)   Data(KB)  Stack(KB) Dynamic(KB) Process                       
------ ---------- ---------- ---------- ----------- ------------------------------
405          1812    1504412        136       47585 l2fib_mgr                     
1061         2340    2356572        136       29697 bgp                           
1182          840    1021552        136       23722 ipv6_rib                      
1180          840    1411664        136       22522 ipv4_rib                      
1136          436     677700        136       20496 sdr_mgbl_proxy                
407           316    1148000        136       18723 parser_server                 
1057         3180     615992        136       18211 rsvp                          
1177            4     548220        136       17659 statsd_manager_g              
337             4     416088        136       17095 statsd_manager_l              
395           128     756276        136       16624 sdr_invmgr                    
232           400     609732        136       16317 sysdb_mc                      
69571          56     220124        136       16033 ds                            
1215         5624    1801992        136       14498 l2vpn_mgr                     
180           248     877548        136       13097 nvgen_server                  
1027         2768    1535060        136       12884 ospf                          
1028         2768    1402956        136       12570 ospf                          
1026         2768    1336744        136       12549 ospf                          
396           176     421604        136       10833 fpd-serv                      
132            16    1199276        136       10382 mibd_entity                   
179          1132    1393188        136       10343 gsp                           
1010         3564    1663092        136        9750 isis                          
369           444    2323940        136        9745 tcp                           
1011         3564    1531088        136        9610 isis                          
1012         3564    1531020        136        9451 isis                          
1013         3564    1530240        136        8583 isis                          
53             32     475872        136        7818 dsr                           
1036         1568     936020        136        7694 ospfv3                        
176           200     537588        136        6523 bundlemgr_adj                 
351           148     534912        136        6171 rmf_svr                       
235             4     598656        136        5958 sysdb_svr_local               
1001         1268    1460004        136        5954 snmpd                         
168           496     337776        136        5906 calv_alarm_mgr                
1213         2980    1329428        136        5551 mpls_ldp                      
139             8     271740        136        5389 mpa_fm_svr                    
375          5736    1460316        136        4715 fib_mgr                       
404            16    1196044        136        4524 mibd_interface                
308           992     866560        136        4508 ipv6_nd                       
131            16     797920        136        4221 mibd_route                    
1076          636    1001520        136        3959 bpm                           
373            80     534220        136        3831 eem_ed_sysmgr                 
169           132    1988592        136        3647 raw_ip                        
358           208    1983548        136        3556 rdsfs_svr                     
152           112     598636        136        3459 bcdls                         
1185          396     337416        136        3440 policy_repository             
51           1496    2070140        136        3371 processmgr                    
364           308     930532        136        3358 netio                         
406           520     731936        136        3295 ipv6_ma                       
259             4     467660        136        3288 ifmgr                         
326           260     402484        136        3243 aib                           
1050            4     798944        136        3206 ipv4_static                   
153           112     598636        136        3202 bcdls                         
250            16     401124        136        3185 file_system_diag              
281           824     534576        136        3117 ipv4_mfwd_partner             
170           776     534508        136        3117 ipv6_mfwd_partner             
279            16     929648        136        2966 mibd_infra                    
173           196    1921188        136        2955 udp                           
374           192    1195080        136        2951 resmon                        
172           544     401524        136        2717 rsi_agent                     
1193            4     732404        136        2503 ipv6_local                    
1190            4     666268        136        2437 ipv4_connected                
1191            4     666268        136        2434 ipv4_local                    
217           152     335612        136        2380 ether_caps_partner            
1192            4     732292        136        2373 ipv6_connected                
322           292     598928        136        2215 correlatord                   
403            52     664656        136        2087 eth_mgmt                      
1199           60     339400        136        1989 bgp_epe                       
312           416     533340        136        1894 kim                           
246           244     815984        136        1792 sdr_instagt                   
283           516     533484        136        1744 ipv4_ma                       
318           188     729804        136        1738 clns                          
1163          148     400276        136        1722 srms                          
194           220     665940        136        1682 ipsec_pp                      
1175          256     466164        136        1680 mpls_static                   
384           592     533084        136        1658 arp                           
357           360    1854568        136        1631 cfgmgr-rp                     
175            84     532996        136        1537 http_client                   
123           216     399864        136        1507 pifibm_server_rp              
113           148     928240        136        1500 qsm                           
275           156     532684        136        1457 ipv6_io                       
331           228     399820        136        1449 pfilter_ma                    
215           244     598488        136        1420 ipv4_io                       
393           312     400220        136        1369 ntpd                          
1210          128     597424        136        1320 rt_check_mgr                  
130            68     399880        136        1303 vm-monitor                    
286           108     533020        136        1283 l2snoop                       
398           428     860944        136        1240 placed                        
282            76     532684        136        1200 tftp_fs                       
165            28     465412        136        1200 ether_sock                    
120           124     333176        136        1166 alarm-logger                  
193           144     334396        136        1165 cdp                           
325            68     333536        136        1161 nfma                          
162           140     399912        136        1113 mpls_io                       
119            12     464764        136        1081 syslog_dev                    
196           128     400052        136        1050 fhrp_output                   
249           176     268764        136        1034 tunl_gre_ea                   
251           140     268012        136        1014 flowtrap                      
118           352     467572        136         992 spp                           
278           116     267304        136         967 fia_cfg                       
386            24     267104        136         914 crypto_edm                    
372             4     335108        136         914 spio_ma                       
200            52     267604        136         914 imaedm_server                 
188            40     333596        136         904 statsd_server                 
354           256     536320        136         891 syslogd                       
307            64     267244        136         890 ssh_key_client                
115             8     598724        136         842 devc-conaux-con               
117             8     598696        136         813 devc-conaux-aux               
315            40     399588        136         810 dumper                        
171           140     532284        136         807 packet                        
371            16     266964        136         799 procfs_server                 
114            60     728712        136         751 syslogd_helper                
400            60     398084        136         737 ssm_process                   
